date,3D Printing,Apps,Camera Equipment,DIY Electronics,Fabrication Tools,Flight,Gadgets,Hardware,Makerspaces,Robots,Software,Sound,Space Exploration,Technology,Wearables,Web
20130904,100,100,88.88888889,100,88.88888889,100,100,41.1849711,100,97.43589744,21.70542636,100,100,29.9389002,0,0
20130904,100,100,88.88888889,100,88.88888889,100,100,41.26984127,100,97.43589744,21.70542636,100,100,30.01017294,0,0
20130905,100,100,88.88888889,100,88.88888889,100,100,41.21037464,100,97.43589744,21.70542636,100,100,30.01017294,0,0
20130905,100,100,88.88888889,100,88.88888889,100,100,41.15107914,100,97.43589744,21.66344294,100,100,29.9188641,0,0
20130905,100,100,88.88888889,100,88.88888889,100,100,41.23563218,100,97.43589744,21.66344294,100,100,29.98986829,0,0
20130906,100,100,88.88888889,100,88.88888889,100,100,41.17647059,100,97.43589744,21.62162162,100,100,29.95951417,0,0
20130908,100,100,88.88888889,100,88.88888889,100,100,41.11747851,100,97.43589744,21.62162162,100,100,29.92922144,0,0
20130908,100,100,88.88888889,100,88.88888889,100,100,41.11747851,100,97.43589744,21.62162162,100,100,30,0,0
20130909,100,100,88.88888889,100,88.88888889,100,100,41.11747851,100,97.43589744,21.62162162,100,100,29.96972755,0,0
20130909,100,100,88.88888889,100,88.88888889,100,100,41.11747851,100,97.43589744,21.57996146,100,100,29.93951613,0,0
20130909,100,100,88.88888889,100,88.88888889,100,100,41.20171674,100,97.43589744,21.73076923,100,100,29.93951613,0,0
20130910,100,100,88.88888889,100,88.88888889,100,100,41.20171674,100,97.43589744,21.73076923,100,100,29.90936556,0,0
20130910,100,100,88.88888889,100,88.88888889,100,100,41.20171674,100,97.43589744,21.73076923,100,100,29.87927565,0,0
20130910,100,100,88.88888889,100,88.88888889,100,100,41.36947218,100,97.43589744,21.73076923,100,100,29.87927565,0,0
20130911,100,100,88.88888889,100,88.88888889,100,100,41.36947218,100,97.43589744,21.64750958,100,100,29.84924623,0,0
20130911,100,100,90,100,88.88888889,100,100,41.36947218,100,97.43589744,21.64750958,100,100,29.84924623,0,0
20130912,100,100,90,100,88.88888889,100,100,41.36947218,100,97.43589744,21.60611855,100,100,29.7893681,0,0
20130912,100,100,90,100,88.88888889,100,100,41.53627312,100,97.43589744,21.60611855,100,100,29.7893681,0,0
20130913,83.33333333,100,90,100,88.88888889,100,100,41.41843972,100,97.43589744,21.60611855,100,100,29.7,0,0
20130913,85.71428571,100,90,100,88.88888889,100,100,41.50141643,100,97.43589744,21.60611855,100,100,29.7,0,0
20130914,85.71428571,100,90,100,88.88888889,100,100,41.4427157,100,97.43589744,21.60611855,100,100,29.7,0,0
20130914,85.71428571,100,90,100,88.88888889,100,100,41.60789845,100,97.43589744,21.60611855,100,100,29.77022977,0,100
20130915,85.71428571,100,90,100,88.88888889,100,100,41.60789845,100,97.43589744,21.60611855,100,100,29.74051896,0,100
20130915,85.71428571,100,90,100,88.88888889,100,100,41.54929577,100,97.43589744,21.52380952,100,100,29.74051896,0,100
20130915,85.71428571,100,90,100,88.88888889,100,100,41.63150492,100,97.43589744,21.6730038,100,100,29.74051896,0,100
20130916,85.71428571,100,90,100,88.88888889,100,100,41.57303371,100,97.43589744,21.6730038,100,100,29.74051896,0,100
20130916,85.71428571,100,90,100,88.88888889,100,100,41.57303371,100,97.43589744,21.6730038,100,100,29.74051896,0,100
20130917,85.71428571,100,90,100,88.88888889,100,100,41.57303371,100,97.43589744,21.6730038,100,100,29.7108674,0,100
20130918,85.71428571,100,90,100,88.88888889,100,100,41.57303371,100,97.43589744,21.6730038,100,100,29.6812749,0,100
20130918,85.71428571,100,90,100,88.88888889,100,100,41.51472651,100,97.43589744,21.63187856,100,100,29.65174129,0,100
20130918,85.71428571,100,90,100,88.88888889,100,100,41.51472651,100,97.43589744,21.63187856,100,100,29.72166998,0,100
20130919,85.71428571,100,90,100,88.88888889,100,100,41.45658263,100,97.43589744,21.59090909,100,100,29.69215492,0,100
20130919,85.71428571,100,90,100,88.88888889,100,100,41.53846154,100,97.43589744,21.59090909,100,100,29.69215492,0,100
20130920,85.71428571,100,90,100,88.88888889,100,100,41.48044693,100,97.43589744,21.59090909,100,100,29.66269841,0,100
20130920,85.71428571,100,90,100,88.88888889,100,100,41.56206416,100,97.43589744,21.59090909,100,100,29.66269841,0,100
20130921,85.71428571,100,90,100,88.88888889,100,100,41.50417827,100,97.43589744,21.55009452,100,100,29.6333003,0,100
20130921,85.71428571,100,90,100,88.88888889,100,100,41.58553547,100,97.43589744,21.55009452,100,100,29.6333003,0,100
20130922,85.71428571,100,90,100,88.88888889,100,100,41.58553547,100,97.43589744,21.55009452,100,100,29.6039604,0,100
20130922,85.71428571,100,90,100,88.88888889,100,100,41.90871369,100,97.43589744,21.55009452,100,100,29.6039604,0,100
20130923,85.71428571,100,90,100,88.88888889,100,100,41.90871369,100,97.43589744,21.50943396,100,100,29.48717949,0,100
20130924,85.71428571,100,90,100,88.88888889,100,100,41.85082873,100,97.43589744,21.50943396,100,100,29.48717949,0,100
20130924,85.71428571,100,90,100,88.88888889,100,100,41.85082873,100,97.43589744,21.50943396,100,100,29.45812808,0,100
20130925,85.71428571,100,90,100,88.88888889,100,100,41.79310345,100,97.43589744,21.50943396,100,100,29.34249264,0,100
20130926,85.71428571,100,90,100,88.88888889,100,100,41.73553719,100,97.43589744,21.42857143,100,100,29.34249264,0,100
20130927,85.71428571,100,90,100,88.88888889,100,100,41.56378601,100,97.43589744,21.42857143,100,100,29.31372549,0,100
20130927,85.71428571,100,90,100,88.88888889,100,100,41.56378601,100,97.43589744,21.42857143,100,100,29.31372549,0,100
20130928,85.71428571,100,90,100,88.88888889,100,100,41.50684932,100,97.43589744,21.42857143,100,100,29.22776149,0,100
20130928,85.71428571,100,90,100,88.88888889,100,100,41.50684932,100,97.43589744,21.42857143,100,100,29.296875,0,100
20130929,85.71428571,100,90,100,88.88888889,100,100,41.4500684,100,97.43589744,21.34831461,100,100,29.26829268,0,100
20130929,85.71428571,100,90,100,88.88888889,100,100,41.53005464,100,97.43589744,21.34831461,100,100,29.26829268,0,100
20130930,85.71428571,100,90,100,88.88888889,100,100,41.473397,100,97.43589744,21.30841121,100,100,29.26829268,0,100
20130930,85.71428571,100,90,100,88.88888889,100,100,41.55313351,100,97.43589744,21.30841121,100,100,29.33723197,0,100
20131001,85.71428571,100,90,100,88.88888889,100,100,41.49659864,100,97.43589744,21.30841121,100,100,29.28015564,0,100
20131001,85.71428571,100,90,100,88.88888889,100,100,41.57608696,100,97.43589744,21.30841121,100,100,29.34888241,0,100
20131001,85.71428571,100,90,100,88.88888889,100,100,41.57608696,100,97.43589744,21.30841121,100,100,29.32038835,0,100
20131002,85.71428571,100,90,100,88.88888889,100,100,41.57608696,100,97.43589744,21.30841121,100,100,29.29194956,0,100
20131003,85.71428571,100,90,100,88.88888889,100,100,41.57608696,100,97.43589744,21.30841121,100,100,29.26356589,0,100
20131003,85.71428571,100,90,100,88.88888889,100,100,41.57608696,100,97.43589744,21.30841121,100,100,29.20696325,0,100
20131003,85.71428571,100,90,100,88.88888889,100,100,41.65535957,100,97.43589744,21.30841121,100,100,29.20696325,0,100
20131004,85.71428571,100,90,100,88.88888889,100,100,41.65535957,100,97.43589744,21.30841121,100,100,29.17874396,0,100
20131004,85.71428571,100,90,100,88.88888889,100,100,41.65535957,100,97.43589744,21.30841121,100,100,29.09441233,0,100
20131004,87.5,100,90,100,88.88888889,100,100,41.65535957,100,97.43589744,21.30841121,100,100,29.23076923,0,100
20131005,87.5,100,90,100,88.88888889,100,100,41.65535957,100,97.43589744,21.30841121,100,100,29.20268972,0,100
20131006,87.5,100,90,100,88.88888889,100,100,41.65535957,100,97.43589744,21.30841121,100,100,29.17466411,0,100
20131006,87.5,100,90,100,88.88888889,100,100,41.81326116,100,97.43589744,21.30841121,100,100,29.17466411,0,100
20131007,87.5,100,90,100,88.88888889,100,100,41.89189189,100,97.43589744,21.30841121,100,100,29.17466411,0,100
20131008,87.5,100,90,100,88.88888889,100,100,41.83535762,100,97.43589744,21.30841121,100,100,29.17466411,0,100
20131008,87.5,100,90,100,88.88888889,100,100,41.83535762,100,97.43589744,21.30841121,100,100,29.14669223,0,100
20131008,87.5,100,90.90909091,100,88.88888889,100,100,41.91374663,100,97.43589744,21.30841121,100,100,29.21455939,0,100
20131009,87.5,100,90.90909091,100,88.88888889,100,100,41.91374663,100,97.43589744,21.30841121,100,100,29.18660287,0,100
20131009,87.5,100,90.90909091,100,88.88888889,100,100,41.80107527,100,97.43589744,21.30841121,100,100,29.18660287,0,100
20131009,87.5,100,90.90909091,100,88.88888889,100,100,42.03480589,100,97.43589744,21.30841121,100,100,29.18660287,0,100
20131010,87.5,100,90.90909091,100,88.88888889,100,100,42.03480589,100,97.43589744,21.26865672,100,100,29.15869981,0,100
20131010,87.5,100,90.90909091,100,88.88888889,100,100,42.03480589,100,97.43589744,21.26865672,100,100,29.36129647,0,100
20131011,87.5,100,90.90909091,100,88.88888889,100,100,41.92256342,100,97.43589744,21.26865672,100,100,29.33333333,0,100
20131011,88.88888889,100,90.90909091,100,88.88888889,100,100,42,100,97.43589744,21.26865672,100,100,29.40057088,0,100
20131012,88.88888889,100,90.90909091,100,88.88888889,100,100,42,100,97.43589744,21.26865672,100,100,29.37262357,0,100
20131012,88.88888889,100,90.90909091,100,88.88888889,100,100,41.94407457,100,97.43589744,21.26865672,100,100,29.34472934,0,100
20131012,88.88888889,100,90.90909091,100,88.88888889,100,100,42.0212766,100,97.43589744,21.41527002,100,100,29.47867299,0,100
20131013,88.88888889,100,90.90909091,100,88.88888889,100,100,41.90981432,100,97.43589744,21.41527002,100,100,29.42289499,0,100
20131013,88.88888889,100,90.90909091,100,88.88888889,100,100,41.98675497,100,97.43589744,21.41527002,100,100,29.48960302,0,100
20131014,88.88888889,100,90.90909091,100,88.88888889,100,100,41.98675497,100,97.43589744,21.37546468,100,100,29.48960302,0,100
20131014,90,100,90.90909091,100,88.88888889,100,100,41.98675497,100,97.43589744,21.37546468,100,100,29.48960302,0,100
20131015,90,100,90.90909091,100,88.88888889,100,100,41.93121693,100,97.43589744,21.37546468,100,100,29.48960302,0,100
20131015,90,100,90.90909091,100,88.88888889,100,100,41.93121693,100,97.43589744,21.37546468,100,100,29.55618508,0,100
20131016,90,100,90.90909091,100,88.88888889,100,100,41.93121693,100,97.43589744,21.37546468,100,100,29.52830189,0,100
20131016,90,100,91.66666667,100,88.88888889,100,100,42.00792602,100,97.43589744,21.52133581,100,100,29.52830189,0,100
20131017,90,100,91.66666667,100,88.88888889,100,100,42.00792602,100,97.43589744,21.52133581,100,100,29.50047125,0,100
20131017,90,100,91.66666667,100,88.88888889,100,100,41.9525066,100,97.43589744,21.48148148,100,100,29.47269303,0,100
20131018,81.81818182,100,91.66666667,100,88.88888889,100,100,41.8972332,100,97.43589744,21.48148148,100,100,29.47269303,0,100
20131018,81.81818182,100,91.66666667,100,88.88888889,100,100,41.8972332,100,97.43589744,21.48148148,100,100,29.41729323,0,100
20131018,81.81818182,100,92.30769231,100,88.88888889,100,100,41.8972332,100,97.43589744,21.48148148,100,100,29.48356808,0,100
20131019,81.81818182,100,92.30769231,100,88.88888889,100,100,41.8972332,100,97.43589744,21.48148148,100,100,29.45590994,0,100
20131019,81.81818182,100,92.30769231,100,88.88888889,100,100,41.8972332,100,97.43589744,21.44177449,100,100,29.40074906,0,100
20131019,81.81818182,100,92.30769231,100,88.88888889,100,100,41.8972332,100,97.43589744,21.44177449,100,100,29.40074906,0,100
20131020,81.81818182,100,92.30769231,100,88.88888889,100,100,41.84210526,100,97.43589744,21.44177449,100,100,29.37324602,0,100
20131020,81.81818182,100,92.30769231,100,88.88888889,100,100,41.84210526,100,97.43589744,21.44177449,100,100,29.43925234,0,100
20131021,81.81818182,100,92.30769231,100,88.88888889,100,100,41.78712221,100,97.43589744,21.44177449,100,100,29.43925234,0,100
20131021,81.81818182,100,92.30769231,100,88.88888889,100,100,41.73228346,100,97.43589744,21.44177449,100,100,29.43925234,0,100
20131022,81.81818182,100,92.30769231,100,88.88888889,100,100,41.67758847,100,97.43589744,21.44177449,100,100,29.43925234,0,100
20131022,81.81818182,100,92.30769231,100,88.88888889,100,100,41.62303665,100,97.43589744,21.44177449,100,100,29.43925234,0,100
20131023,81.81818182,100,92.30769231,100,88.88888889,100,100,41.62303665,100,97.43589744,21.44177449,100,100,29.41176471,0,100
20131023,83.33333333,100,92.30769231,100,88.88888889,100,100,41.69934641,100,97.43589744,21.44177449,100,100,29.41176471,0,100
20131024,83.33333333,100,92.30769231,100,88.88888889,100,100,41.64490862,100,97.43589744,21.44177449,100,100,29.41176471,0,100
20131024,83.33333333,100,92.30769231,100,88.88888889,100,100,41.72099087,100,97.43589744,21.44177449,100,100,29.47761194,0,100
20131025,83.33333333,100,92.30769231,100,88.88888889,100,100,41.72099087,100,97.43589744,21.44177449,100,100,29.42271881,0,100
20131025,83.33333333,100,92.30769231,100,88.88888889,100,100,41.66666667,100,97.43589744,21.44177449,100,100,29.42271881,0,100
20131026,83.33333333,100,92.30769231,100,88.88888889,100,100,41.66666667,100,97.43589744,21.44177449,100,100,29.39534884,0,100
20131026,83.33333333,100,92.30769231,100,88.88888889,100,100,41.66666667,100,97.43589744,21.44177449,100,100,29.39534884,0,100
